学期,学号,日期,时间
2,16,514,191622
2,16,515,184856
2,16,520,191330
2,16,521,132515
2,16,522,183253
2,16,524,183510
2,16,525,175345
2,16,527,192242
2,16,603,160623
2,16,618,124714
1,16,901,102649
1,16,901,161341
1,16,902,142659
1,16,905,123330
1,16,911,124751
1,16,917,154658
1,16,917,192537
1,16,917,195530
1,16,918,191353
1,16,919,120429
1,16,919,205831
1,16,920,152251
1,16,920,212811
1,16,921,145657
1,16,924,163720
1,16,925,193604
1,16,1010,135324
1,16,1013,110005
3,16,1017,173413
1,16,1027,171650
1,16,1031,101818
1,16,1205,94132
3,17,102,82814
3,17,102,123302
3,17,102,192552
3,17,103,83433
3,17,103,143409
3,17,103,183032
1,17,104,90050
1,17,104,162229
3,17,104,184248
3,17,105,140002
3,17,106,83425
3,17,107,82915
3,17,107,141820
3,17,107,191802
3,17,108,150632
3,17,108,185357
3,17,109,132924
3,17,109,195820
3,17,110,83842
3,17,110,144648
3,17,111,91422
3,17,112,84239
3,17,112,141550
3,17,113,84800
3,17,113,201351
3,17,114,84932
1,17,114,163719
1,17,114,190512
3,17,115,84214
3,17,115,123932
3,17,115,154117
3,17,115,184214
3,17,116,81927
1,17,119,172420
2,17,225,121746
2,17,302,145413
2,17,312,102331
2,17,320,81507
2,17,402,101614
2,17,403,81727
2,17,408,162055
2,17,409,101553
2,17,413,201307
2,17,415,124710
2,17,415,161914
2,17,416,101336
2,17,416,153143
2,17,418,125318
2,17,428,101128
2,17,428,184856
2,17,502,162124
2,17,517,204047
2,17,530,120523
2,17,619,185437
2,17,620,85218
2,17,620,164431
2,17,623,134254
2,17,624,164833
2,17,624,190638
2,17,705,165346
2,17,708,182149
2,17,709,175203
2,17,711,155700
2,17,713,135728
3,17,902,201053
3,17,903,182921
3,17,904,201824
3,17,906,122334
3,17,908,100313
3,17,908,194122
3,17,909,194345
3,17,910,184646
3,17,911,125855
3,17,914,203517
3,17,917,163159
3,17,926,140002
1,17,927,162333
1,17,1004,143358
1,17,1006,183146
1,17,1010,125824
3,17,1010,133634
1,17,1016,102111
1,17,1017,185129
1,17,1018,164225
1,17,1019,180307
1,17,1020,132656
1,17,1025,125720
1,17,1027,184552
3,17,1108,130809
3,17,1108,134827
1,17,1108,182152
1,17,1119,120757
1,17,1123,162445
1,17,1125,192112
1,17,1205,124422
1,17,1205,184431
1,17,1206,114932
1,17,1207,162043
3,17,1207,194128
1,17,1207,204250
1,17,1210,102300
1,17,1211,102438
1,17,1212,123803
1,17,1213,82519
1,17,1215,124818
1,17,1215,141802
1,17,1216,164018
1,17,1216,200124
1,17,1216,214327
1,17,1217,102017
1,17,1218,102250
1,17,1219,82738
1,17,1219,122909
3,17,1219,182550
1,17,1220,165827
1,17,1221,190311
1,17,1223,102239
1,17,1223,132050
3,17,1223,190443
1,17,1223,215222
3,17,1224,84155
1,17,1224,101917
1,17,1225,121757
1,17,1225,153021
3,17,1225,183612
3,17,1225,183612
1,17,1226,82124
3,17,1226,190212
3,17,1227,83040
1,17,1227,122452
3,17,1227,135124
3,17,1228,115557
1,17,1228,162116
3,17,1228,192441
3,17,1229,94203
3,17,1229,133627
3,17,1229,184951
3,17,1230,184605
3,17,1231,82508
3,17,1231,123250
3,18,102,111855
1,18,118,140539
1,18,118,140725
2,18,606,174958
2,18,701,143010
2,18,703,141229
2,18,705,140234
2,18,706,135945
2,18,708,142114
2,18,709,140454
1,18,924,161934
1,18,926,100233
1,18,1102,173645
3,18,1113,130615
3,18,1114,131105
3,18,1214,81051
3,19,102,124347
3,19,103,121238
3,19,104,124051
3,19,105,123056
3,19,106,120314
3,19,107,120108
1,19,107,151122
3,19,108,120925
3,19,109,121008
3,19,110,121702
3,19,111,122612
1,19,111,144229
3,19,112,122702
3,19,114,124130
1,19,114,170358
1,19,114,184232
1,19,115,101648
3,19,116,123847
1,19,116,151230
1,19,116,192413
2,19,228,192546
2,19,301,192858
2,19,302,83751
2,19,302,192057
2,19,303,174025
2,19,304,192238
2,19,305,191715
2,19,307,82221
2,19,308,191559
2,19,309,193401
2,19,310,93814
2,19,310,153405
2,19,310,174910
2,19,312,102701
2,19,314,81944
2,19,314,175352
2,19,316,190819
2,19,318,185412
2,19,319,185003
2,19,321,81441
2,19,321,174749
2,19,322,183957
2,19,323,81711
2,19,324,80319
2,19,325,184358
2,19,326,101132
2,19,326,184242
2,19,328,81629
2,19,328,182951
2,19,329,201212
2,19,330,80357
2,19,330,142015
2,19,330,184601
2,19,331,154924
2,19,402,184520
2,19,405,93841
2,19,405,175000
2,19,406,82347
2,19,406,174315
2,19,407,183305
2,19,408,185307
2,19,411,81411
2,19,411,184458
2,19,412,184344
2,19,412,215249
2,19,413,75601
2,19,413,145644
2,19,413,190041
2,19,414,75039
2,19,414,111558
2,19,414,160915
2,19,414,173039
2,19,421,193017
2,19,422,123516
2,19,422,183811
2,19,423,101632
2,19,423,123932
2,19,424,122911
2,19,425,82503
2,19,425,173457
2,19,426,122213
2,19,427,132932
2,19,427,184023
2,19,428,194901
2,19,429,165739
2,19,430,131941
2,19,430,182954
2,19,502,82055
2,19,502,123101
2,19,502,174334
2,19,503,122148
2,19,503,185558
2,19,504,74140
2,19,504,125048
2,19,504,165422
2,19,504,184134
2,19,505,143448
2,19,506,122043
2,19,506,182502
2,19,507,101449
2,19,507,123337
2,19,507,182919
2,19,508,122700
2,19,509,81828
2,19,509,181105
2,19,510,122239
2,19,510,181907
2,19,511,120356
2,19,511,182557
2,19,512,180645
2,19,513,123107
2,19,513,183459
2,19,514,183907
2,19,515,122006
2,19,516,182057
2,19,517,122322
2,19,517,183419
2,19,518,81100
2,19,518,121814
2,19,518,202236
2,19,519,120753
2,19,520,120905
2,19,520,123711
2,19,520,183919
2,19,521,101909
2,19,521,123320
2,19,521,182704
2,19,522,122416
2,19,522,183209
2,19,523,82910
2,19,524,121807
2,19,525,90538
2,19,525,131340
2,19,525,194802
2,19,526,80845
2,19,526,124501
2,19,527,122957
2,19,527,183303
2,19,528,122445
2,19,528,184938
2,19,529,122047
2,19,530,81654
2,19,530,100154
2,19,530,175840
2,19,531,122222
2,19,531,184351
2,19,601,120819
2,19,601,140022
2,19,601,201519
2,19,602,84022
2,19,602,123808
2,19,602,173722
2,19,603,121626
2,19,603,161151
2,19,603,182944
2,19,604,101719
2,19,604,122918
2,19,604,183006
2,19,605,121440
2,19,605,182412
2,19,606,82624
2,19,606,175230
2,19,607,122148
2,19,607,182729
2,19,608,101101
2,19,608,124009
2,19,608,213712
2,19,609,122233
2,19,609,203747
2,19,611,84802
2,19,611,124525
2,19,614,122903
2,19,614,185248
2,19,615,124220
2,19,615,205302
2,19,616,91130
2,19,616,144956
2,19,616,195207
2,19,617,101725
2,19,617,121821
2,19,617,135508
2,19,617,174325
2,19,618,100613
2,19,618,153548
2,19,618,173021
2,19,619,80717
2,19,619,143135
2,19,619,184859
2,19,620,81049
2,19,620,173748
2,19,621,80644
2,19,621,150215
2,19,621,181703
2,19,622,82533
2,19,622,150939
2,19,622,204149
2,19,623,75919
2,19,623,180249
2,19,624,103751
2,19,624,144754
2,19,624,181344
2,19,625,80953
2,19,625,181741
2,19,626,143856
2,19,626,190133
2,19,627,81522
2,19,627,142651
2,19,628,80630
2,19,628,132724
2,19,628,175559
2,19,629,80902
2,19,629,142523
2,19,629,180833
2,19,630,81021
2,19,630,140840
2,19,630,175630
2,19,701,140851
2,19,701,191850
2,19,702,81244
2,19,702,151622
2,19,702,182941
2,19,703,142254
2,19,703,182703
2,19,704,75316
2,19,704,141610
2,19,704,174559
2,19,705,134636
2,19,705,185301
2,19,706,80721
2,19,706,141532
2,19,706,184029
2,19,707,82603
2,19,707,135836
2,19,707,175540
2,19,708,132614
2,19,708,174922
2,19,709,131045
2,19,709,181637
2,19,710,75619
2,19,710,183526
2,19,711,150804
2,19,711,175943
2,19,712,202744
2,19,713,74641
3,19,901,114444
1,19,901,150717
3,19,902,123329
1,19,902,150359
3,19,904,130302
3,19,905,142535
3,19,905,184652
3,19,906,83357
3,19,906,121835
3,19,906,191809
3,19,907,92009
3,19,907,123431
3,19,907,181401
3,19,908,90303
3,19,908,143551
3,19,908,184844
1,19,909,181236
3,19,909,185924
3,19,910,183336
1,19,915,180011
1,19,916,174147
3,19,917,191816
1,19,919,82909
1,19,919,144447
1,19,920,90617
1,19,920,180659
3,19,921,92544
1,19,921,101007
3,19,921,125005
1,19,921,160027
1,19,921,193627
3,19,922,82819
1,19,922,90005
3,19,922,123539
1,19,922,190959
1,19,923,85455
1,19,924,103244
1,19,924,144350
1,19,925,174126
1,19,926,82239
1,19,926,150826
1,19,927,82736
1,19,927,111428
3,19,928,92548
3,19,928,150818
3,19,929,81957
1,19,929,83857
1,19,929,181902
3,19,929,200022
1,19,1007,170603
1,19,1007,190308
1,19,1008,102834
1,19,1008,144631
1,19,1010,82619
1,19,1010,143935
1,19,1011,83821
1,19,1013,101630
3,19,1013,104856
3,19,1013,160719
1,19,1013,191241
1,19,1013,215619
1,19,1014,85411
1,19,1017,82332
3,19,1018,82723
1,19,1018,82856
3,19,1018,204239
1,19,1019,162327
3,19,1021,123901
1,19,1021,140712
3,19,1023,145137
1,19,1026,163754
1,19,1026,170748
1,19,1027,172428
1,19,1028,181047
3,19,1101,83431
1,19,1103,125617
1,19,1104,173629
3,19,1105,123150
3,19,1106,123809
1,19,1110,174905
3,19,1113,124641
3,19,1113,130616
3,19,1114,123655
3,19,1114,131103
3,19,1115,82654
3,19,1115,185752
1,19,1118,104122
3,19,1118,124252
1,19,1120,174057
1,19,1122,135355
1,19,1124,130727
3,19,1125,124255
1,19,1125,163431
3,19,1126,123036
3,19,1129,81406
3,19,1130,121614
1,19,1130,124030
1,19,1130,190833
3,19,1201,125903
1,19,1201,132517
1,19,1204,161224
1,19,1204,184412
1,19,1205,101255
1,19,1206,82317
1,19,1207,183655
1,19,1210,190037
1,19,1211,102045
3,19,1211,130201
1,19,1211,163117
3,19,1212,121044
1,19,1213,83712
3,19,1214,85045
3,19,1214,125409
1,19,1215,142037
3,19,1216,121534
1,19,1218,181702
3,19,1219,121133
1,19,1220,174654
1,19,1221,195804
1,19,1222,90823
3,19,1222,125901
3,19,1223,121201
1,19,1225,102729
3,19,1225,123155
3,19,1225,123155
1,19,1226,144522
3,19,1227,122535
3,19,1227,123519
3,19,1228,124155
3,19,1229,123133
3,19,1230,123438
3,19,1231,123308
2,20,226,103341
2,20,518,152537
2,20,530,183347
1,20,915,134247
1,20,916,195727
1,20,919,102054
1,20,920,153521
1,20,920,212323
1,20,921,100631
1,20,921,183823
1,20,922,181059
1,20,1019,190812
1,20,1019,200051
1,20,1020,101301
1,20,1020,125721
1,20,1020,185510
1,20,1026,182924
1,20,1027,103848
1,20,1027,122940
1,20,1110,190031
3,20,1114,114229
1,20,1127,185617
1,20,1128,185132
1,20,1129,180714
1,20,1201,123711
1,20,1208,102818
1,20,1209,115944
1,20,1224,185715
1,21,102,150152
1,21,106,111011
1,21,108,74402
1,21,108,152155
1,21,114,163650
1,21,117,153441
1,21,117,194705
1,21,118,93442
2,21,316,121232
2,21,330,185041
2,21,712,204010
1,21,902,150355
3,21,903,180221
1,21,906,204518
1,21,906,212334
1,21,906,213358
3,21,907,194737
3,21,908,123544
3,21,911,195412
1,21,916,153959
1,21,917,215241
1,21,918,212922
1,21,920,93123
1,21,921,121911
1,21,921,191331
1,21,922,181427
3,21,1006,183135
3,21,1007,181547
3,21,1008,181926
3,21,1013,92421
1,21,1026,162700
3,21,1027,153431
1,21,1031,112152
1,21,1103,144910
3,21,1109,80650
3,21,1109,175405
3,21,1114,184041
1,21,1114,194114
3,21,1115,182110
3,21,1116,191627
3,21,1117,152220
1,21,1118,185754
3,21,1119,181407
1,21,1120,102221
3,21,1120,191853
1,21,1121,121514
3,21,1121,181220
3,21,1122,190739
3,21,1123,90301
1,21,1123,175901
3,21,1123,180912
3,21,1124,114736
3,21,1124,181634
3,21,1125,80651
1,21,1125,102601
1,21,1126,185714
3,21,1126,190520
3,21,1127,153835
3,21,1127,183317
1,21,1128,91549
3,21,1128,151024
3,21,1128,184046
3,21,1129,83813
3,21,1130,94229
1,21,1130,175413
1,21,1130,175913
3,21,1201,92840
1,21,1201,131041
1,21,1201,132425
3,21,1201,191923
3,21,1202,80833
3,21,1202,184834
3,21,1202,194807
3,21,1203,181421
1,21,1203,193847
3,21,1204,152126
1,21,1204,160707
3,21,1205,163819
3,21,1205,185402
3,21,1206,193137
3,21,1207,83609
3,21,1207,183416
1,21,1207,184610
1,21,1207,194335
3,21,1208,101058
1,21,1211,165818
3,21,1213,124109
1,21,1213,181701
1,21,1215,122201
3,21,1215,164439
1,21,1216,125038
1,21,1216,130305
1,21,1216,184607
3,21,1217,180119
1,21,1217,195045
1,21,1218,154637
1,21,1218,193639
1,21,1219,121512
3,21,1220,190809
3,21,1221,85401
1,21,1223,105842
1,21,1223,113426
1,21,1224,190656
1,21,1225,115508
3,21,1227,184209
3,21,1228,82607
3,21,1228,145709
1,21,1229,92508
3,21,1229,123831
3,21,1230,74108
1,21,1230,90140
3,21,1230,90819
1,22,112,90350
1,22,115,101338
2,22,225,185714
2,22,301,195233
2,22,304,190611
2,22,305,190807
2,22,306,182845
2,22,307,181548
2,22,307,212014
2,22,308,84209
2,22,312,184332
2,22,313,182810
2,22,314,191037
2,22,321,185014
2,22,321,185700
2,22,323,121153
2,22,513,90047
2,22,519,133929
2,22,601,210718
1,22,912,142159
1,22,914,123545
1,22,915,205859
1,22,919,112041
1,22,921,163600
1,22,922,195350
1,22,1013,204856
1,22,1014,150445
1,22,1021,160220
1,22,1103,103608
1,22,1119,161614
1,22,1210,182802
1,22,1212,184827
1,22,1217,185608
3,22,1221,115451
3,22,1221,175610
3,22,1227,175215
3,22,1229,124054
1,23,117,154248
2,23,305,102234
2,23,310,164625
1,23,901,145248
3,23,910,120355
1,23,916,154029
1,23,919,102600
1,23,926,83351
1,23,928,84106
1,23,928,174619
1,23,1012,163211
1,23,1015,103525
1,23,1103,121019
1,24,103,94737
1,24,104,74946
1,24,104,95346
1,24,104,161932
1,24,104,183602
1,24,105,75253
1,24,105,191551
1,24,106,150522
1,24,106,191134
1,24,108,92752
1,24,108,144428
1,24,108,190958
1,24,112,83548
2,24,302,92539
2,24,302,144914
2,24,302,192713
2,24,303,151913
2,24,307,82229
2,24,307,192900
2,24,310,152615
2,24,310,185702
2,24,312,192702
2,24,314,83101
2,24,316,94256
2,24,316,145859
2,24,319,191119
2,24,323,92617
2,24,323,152433
2,24,323,183150
2,24,324,94332
2,24,324,152905
2,24,326,183807
2,24,328,81558
2,24,402,191041
2,24,407,191133
2,24,411,81637
2,24,413,153413
2,24,417,81921
2,24,418,81502
2,24,419,190244
2,24,420,92413
2,24,420,153327
2,24,421,184242
2,24,422,183517
2,24,425,81304
2,24,425,192437
2,24,504,180747
2,24,505,142512
2,24,509,81325
2,24,510,194421
2,24,523,81634
2,24,530,81403
2,24,604,183800
2,24,604,190627
2,24,606,81551
2,24,606,181307
2,24,607,183526
2,24,613,81749
2,24,616,150123
2,24,617,101724
2,24,617,185126
2,24,618,83157
2,24,618,144845
2,24,618,190026
2,24,619,151046
2,24,619,191520
2,24,620,93619
2,24,620,144340
2,24,620,182811
2,24,621,143722
2,24,621,183026
2,24,622,92200
2,24,622,192340
2,24,623,145804
2,24,624,83806
2,24,624,151949
2,24,624,191809
2,24,627,91849
2,24,627,152322
2,24,628,92954
2,24,628,145428
2,24,628,184013
2,24,630,92518
2,24,630,153555
2,24,702,92644
2,24,704,93021
1,24,901,90549
1,24,901,150148
1,24,902,92909
1,24,915,144719
1,24,918,175620
1,24,919,104258
1,24,921,145604
1,24,923,101443
1,24,1005,163433
1,24,1006,165151
1,24,1012,175330
1,24,1013,94839
1,24,1013,180454
1,24,1030,162758
3,24,1103,92518
1,24,1103,201053
1,24,1121,193830
1,24,1201,102853
1,24,1201,161030
1,24,1202,101556
1,24,1206,85401
1,24,1212,130515
1,24,1215,111440
1,24,1225,182621
1,24,1226,84219
1,24,1227,175606
1,24,1229,125338
1,25,103,161007
1,25,105,73422
1,25,106,73213
1,25,106,120739
1,25,106,174610
1,25,110,122649
1,25,112,74042
1,25,112,134209
2,25,225,184532
2,25,226,101852
2,25,226,114652
2,25,228,82216
2,25,228,180102
2,25,301,185303
2,25,302,182527
2,25,303,75907
2,25,303,123721
2,25,304,190436
2,25,305,101757
2,25,305,162249
2,25,310,122544
2,25,311,213019
2,25,314,81236
2,25,314,161331
2,25,314,193745
2,25,324,92959
2,25,324,135041
2,25,411,161528
2,25,411,194249
2,25,412,200630
2,25,413,90706
2,25,413,145312
2,25,413,184013
2,25,420,115753
2,25,420,203136
2,25,422,184139
2,25,423,101229
2,25,423,123633
2,25,423,161541
2,25,423,175726
2,25,424,124106
2,25,509,184507
2,25,512,183210
2,25,513,121534
2,25,515,124142
2,25,516,161645
2,25,516,194402
2,25,516,220045
2,25,518,175013
2,25,521,103127
2,25,603,190734
2,25,604,190856
2,25,607,190939
2,25,608,201212
2,25,609,152438
2,25,610,193605
2,25,611,124619
2,25,615,181810
2,25,616,121323
2,25,617,190440
2,25,626,175741
2,25,627,125528
2,25,627,173309
2,25,628,143509
2,25,628,194603
2,25,701,181129
2,25,702,90926
2,25,702,143658
2,25,702,175202
2,25,703,170834
2,25,704,181240
2,25,706,183458
2,25,707,125213
2,25,708,152118
2,25,712,191436
2,25,712,192928
3,25,901,84242
3,25,901,144906
3,25,903,184604
3,25,904,194502
3,25,905,182703
3,25,906,193019
3,25,909,192532
3,25,910,200305
3,25,911,192858
3,25,912,183315
3,25,914,183130
3,25,915,175932
3,25,917,191537
3,25,927,115051
3,25,927,183539
3,25,1008,180908
3,25,1009,183102
1,25,1012,130850
3,25,1013,121542
1,25,1014,202055
1,25,1016,101642
3,25,1016,212955
1,25,1019,81830
1,25,1019,95358
3,25,1020,151108
3,25,1020,184942
1,25,1021,93335
1,25,1023,101826
1,25,1027,180147
3,25,1027,192533
3,25,1028,194531
1,25,1029,125559
3,25,1029,160343
3,25,1029,180643
1,25,1030,101656
1,25,1030,161809
1,25,1101,173411
1,25,1102,161704
3,25,1105,155605
3,25,1105,212631
1,25,1106,101740
1,25,1106,161738
3,25,1109,91907
1,25,1110,182014
1,25,1111,145519
3,25,1111,191502
1,25,1111,200824
1,25,1113,101732
3,25,1113,185348
1,25,1116,81938
3,25,1117,184214
1,25,1117,190612
1,25,1118,95358
1,25,1118,204912
1,25,1120,101851
1,25,1121,122904
1,25,1123,123208
1,25,1123,162219
1,25,1124,75823
1,25,1124,115541
1,25,1124,175956
1,25,1125,81749
1,25,1125,120016
3,25,1126,145057
1,25,1127,102934
1,25,1127,122531
1,25,1127,161921
3,25,1129,80445
1,25,1130,120918
1,25,1130,125328
3,25,1130,184213
3,25,1130,195644
1,25,1202,115629
3,25,1202,143735
3,25,1203,180716
1,25,1205,82053
1,25,1206,82921
1,25,1208,93405
1,25,1208,120818
1,25,1210,122043
1,25,1211,101819
1,25,1211,122055
1,25,1211,173809
1,25,1213,82343
1,25,1215,92114
1,25,1216,93847
1,25,1216,122300
3,25,1219,185221
3,25,1225,144952
3,25,1225,144952
3,25,1227,115939
3,26,102,81748
1,26,104,194526
1,26,105,200444
1,26,106,171047
1,26,106,184625
1,26,106,184639
1,26,107,84444
1,26,107,143851
1,26,107,183413
1,26,108,70630
1,26,108,115908
1,26,108,181649
3,26,109,82006
1,26,110,80448
3,26,110,83234
1,26,110,105850
1,26,110,114233
1,26,110,142905
3,26,110,143609
3,26,110,184944
1,26,112,83108
3,26,112,90556
3,26,112,130913
3,26,112,182954
3,26,114,75252
1,26,114,81311
3,26,115,74333
3,26,115,122749
1,26,115,140513
3,26,115,174826
3,26,115,192537
1,26,117,154510
2,26,226,102834
2,26,320,183955
2,26,416,164330
2,26,504,165306
2,26,504,185652
2,26,522,70949
2,26,522,81832
2,26,616,85217
2,26,616,141240
2,26,617,174444
2,26,618,74828
2,26,618,114155
2,26,618,181432
2,26,619,74629
2,26,619,120322
2,26,623,82858
2,26,623,115500
2,26,624,74853
2,26,624,94711
2,26,624,125140
2,26,626,64640
2,26,627,81154
2,26,627,121439
2,26,627,205108
2,26,628,82619
2,26,628,114932
2,26,628,180422
2,26,629,75849
2,26,629,105417
2,26,629,130315
2,26,630,74402
2,26,630,124123
2,26,630,175302
2,26,701,131957
2,26,701,180217
2,26,702,91503
2,26,702,121300
2,26,702,210334
2,26,703,123511
2,26,703,182906
2,26,704,81848
2,26,704,140513
2,26,705,183605
2,26,706,91927
2,26,706,144016
2,26,707,91643
2,26,707,110911
2,26,707,125057
2,26,708,131543
2,26,708,173739
2,26,709,125640
2,26,710,81537
1,26,901,102234
3,26,901,103343
1,26,901,104534
1,26,901,155934
3,26,902,191650
3,26,907,84419
3,26,907,111419
3,26,907,115814
1,26,916,133339
1,26,918,103138
3,26,920,123417
1,26,920,143555
1,26,927,123745
1,26,1007,154104
1,26,1011,161506
1,26,1012,162001
1,26,1013,114033
1,26,1013,202105
1,26,1014,100752
1,26,1020,115343
1,26,1022,150659
1,26,1022,180845
3,26,1024,195026
1,26,1025,162353
3,26,1106,160511
3,26,1106,192406
1,26,1108,161759
3,26,1109,110553
3,26,1109,180927
1,26,1109,182101
3,26,1110,134503
1,26,1110,170846
3,26,1117,134149
1,26,1129,103933
1,26,1201,132026
1,26,1201,150328
3,26,1201,151608
3,26,1201,165826
1,26,1202,123148
1,26,1205,102123
3,26,1206,190308
1,26,1216,161351
3,26,1218,100052
3,26,1222,145046
1,26,1224,82745
1,26,1228,195937
3,26,1231,75815
3,26,1231,144733
1,27,105,145945
1,27,108,75425
1,27,113,142348
3,27,116,182032
2,27,321,184219
2,27,421,141437
2,27,505,150033
2,27,506,190301
2,27,507,145113
2,27,509,180941
2,27,513,191340
2,27,531,201937
2,27,602,152212
2,27,602,191547
2,27,606,194529
2,27,611,143156
2,27,613,81924
