—ß∆⁄,—ß∫≈,µÿµ„,»’∆⁄, ±º‰,Ω∂Ó
1,2,Àﬁ…·,1106,185811,0.07
1,2,ΩÃ “,1223,185943,0.01
1,2,ΩÃ “,1227,190043,0.01
1,2,Àﬁ…·,1204,190136,1.2
1,2,ΩÃ “,1029,190258,0.01
1,2,ΩÃ “,1112,190830,0.01
1,2,ΩªÕ®,118,192247,4
1,2,ΩÃ “,1226,192455,0.01
1,2,Àﬁ…·,116,192544,0.08
1,2,ΩÃ “,1119,195500,0.01
1,2, ≥Ã√,917,200957,1.8
1,2,ΩÃ “,1217,201158,0.01
1,2,ΩÃ “,1219,201320,0.01
1,2, ≥Ã√,1116,202328,6.5
1,2,ΩÃ “,105,203723,0.01
1,2,≥¨ –,914,210336,27.1
1,2,ΩÃ “,1122,210453,0.01
1,2,Àﬁ…·,923,210818,0.18
1,2, ≥Ã√,1029,211550,1.8
1,2,≥¨ –,916,211710,3.5
1,2, ≥Ã√,1101,211720,1.8
1,2, ≥Ã√,1016,211758,6.3
1,2,≥¨ –,1105,212112,9.4
1,2,≥¨ –,1209,214336,9.7
1,2,Àﬁ…·,1125,214446,1.5
1,2,Àﬁ…·,1014,214547,1.1
1,2,Àﬁ…·,905,214924,1.2
1,2,Àﬁ…·,104,215433,0.07
1,2,Àﬁ…·,1011,215455,0.17
1,2,Àﬁ…·,914,221442,0.9
1,2,Àﬁ…·,1223,221641,0.12
1,2,Àﬁ…·,1122,222138,1.3
1,2,Àﬁ…·,1115,222325,0.06
1,2,Àﬁ…·,1209,223209,1.2
1,2,Àﬁ…·,1216,223448,0.07
1,2,Àﬁ…·,1218,225038,0.07
1,2,Àﬁ…·,1218,225710,1.2
1,2,Àﬁ…·,1218,225921,1.2
1,2,Àﬁ…·,1019,232335,0.15
2,2,Àﬁ…·,309,70207,1.8
2,2, ≥Ã√,305,70832,3
2,2, ≥Ã√,517,70844,2.4
2,2, ≥Ã√,517,70854,1.8
2,2, ≥Ã√,507,70858,3
2,2, ≥Ã√,226,70926,3
2,2, ≥Ã√,409,70951,3
2,2, ≥Ã√,510,71019,3
2,2, ≥Ã√,410,71028,3
2,2, ≥Ã√,228,71053,1.4
2,2, ≥Ã√,312,71105,3
2,2, ≥Ã√,415,71124,3
2,2, ≥Ã√,412,71135,3
2,2, ≥Ã√,307,71149,3
2,2, ≥Ã√,523,71158,1.8
2,2, ≥Ã√,227,71215,3
2,2, ≥Ã√,321,71235,3
2,2, ≥Ã√,515,71249,3
2,2, ≥Ã√,517,71253,0.5
2,2, ≥Ã√,524,71313,3
2,2, ≥Ã√,304,71339,3
2,2, ≥Ã√,521,71340,3
2,2, ≥Ã√,523,71410,0.5
2,2, ≥Ã√,228,71534,0.5
2,2, ≥Ã√,327,71536,3
2,2, ≥Ã√,327,71539,3
2,2, ≥Ã√,510,71557,1
2,2, ≥Ã√,522,71643,1.8
2,2, ≥Ã√,603,71652,4.5
2,2, ≥Ã√,604,71653,2.6
2,2, ≥Ã√,416,71704,0.8
2,2, ≥Ã√,308,71707,1.83
2,2,ΩÃ “,225,71710,0.01
2,2, ≥Ã√,514,71715,3
2,2, ≥Ã√,509,71719,3
2,2, ≥Ã√,529,71750,1.8
2,2, ≥Ã√,604,71753,0.5
2,2, ≥Ã√,411,71754,3
2,2, ≥Ã√,603,71754,0.5
2,2, ≥Ã√,529,71807,0.5
2,2, ≥Ã√,531,71810,3
2,2, ≥Ã√,416,71814,0.5
2,2, ≥Ã√,328,71830,3
2,2,ΩÃ “,318,71859,0.01
2,2, ≥Ã√,522,71913,0.5
2,2, ≥Ã√,606,71914,1.8
2,2, ≥Ã√,327,71916,1
2,2, ≥Ã√,527,71928,1.8
2,2, ≥Ã√,606,71945,0.5
2,2, ≥Ã√,313,71947,0.5
2,2, ≥Ã√,527,72001,0.5
2,2, ≥Ã√,607,72132,1.8
2,2, ≥Ã√,314,72138,0.5
2,2, ≥Ã√,401,72150,0.2
2,2, ≥Ã√,401,72155,0.3
2,2, ≥Ã√,614,72213,1.8
2,2, ≥Ã√,607,72241,0.5
2,2, ≥Ã√,608,72253,1.8
2,2, ≥Ã√,530,72257,1.8
2,2, ≥Ã√,520,72314,1.8
2,2, ≥Ã√,530,72354,0.5
2,2, ≥Ã√,608,72355,0.5
2,2, ≥Ã√,614,72431,0.5
2,2, ≥Ã√,402,72459,1.83
2,2, ≥Ã√,329,72504,1.83
2,2, ≥Ã√,306,72508,1.83
2,2, ≥Ã√,520,72514,0.5
2,2, ≥Ã√,508,72516,4.53
2,2, ≥Ã√,407,72541,1.83
2,2, ≥Ã√,403,72553,2.63
2,2, ≥Ã√,428,72558,1.83
2,2, ≥Ã√,408,72623,1.83
2,2, ≥Ã√,417,72632,1.83
2,2, ≥Ã√,613,72641,1.8
2,2, ≥Ã√,311,72647,1.83
2,2, ≥Ã√,424,72730,1.83
2,2, ≥Ã√,326,72740,1.83
2,2, ≥Ã√,425,72740,1.83
2,2, ≥Ã√,325,72805,1.83
2,2, ≥Ã√,513,72812,1.83
2,2, ≥Ã√,516,72820,1.83
2,2, ≥Ã√,422,72823,0.5
2,2, ≥Ã√,613,72833,5
2,2, ≥Ã√,426,72836,3.03
2,2, ≥Ã√,613,72842,0.5
2,2,ΩÃ “,314,72844,0.01
2,2,ΩÃ “,507,72853,0.01
2,2, ≥Ã√,418,72901,1.63
2,2, ≥Ã√,605,72902,1.83
2,2, ≥Ã√,418,72905,0.2
2,2,ΩÃ “,314,72907,0.01
2,2, ≥Ã√,528,72941,1.83
2,2,ΩÃ “,407,73007,0.01
2,2, ≥Ã√,427,73030,1.93
2,2,ΩÃ “,328,73042,0.01
2,2, ≥Ã√,506,73053,1.83
2,2,ΩÃ “,605,73127,0.01
2,2, ≥Ã√,423,73136,1.83
2,2, ≥Ã√,609,73136,1.83
2,2,ΩÃ “,409,73138,0.01
2,2, ≥Ã√,502,73207,1.83
2,2,ΩÃ “,516,73211,0.02
2,2,ΩÃ “,426,73219,0.01
2,2,ΩÃ “,509,73223,0.01
2,2, ≥Ã√,607,73248,3.5
2,2,ΩÃ “,606,73334,0.01
2,2,ΩÃ “,416,73401,0.01
2,2,ΩÃ “,418,73404,0.01
2,2,ΩÃ “,428,73614,0.01
2,2,ΩÃ “,411,73734,0.01
2,2, ≥Ã√,503,74207,1.83
2,2,ΩÃ “,607,74209,0.01
2,2,ΩÃ “,424,74355,0.01
2,2, ≥Ã√,610,74744,3
2,2,ΩÃ “,419,74813,0.01
2,2,ΩÃ “,423,74841,0.01
2,2,ΩÃ “,226,75437,0.01
2,2,ΩÃ “,227,75450,0.01
2,2,ΩÃ “,228,75455,0.01
2,2,ΩÃ “,325,75555,0.01
2,2,ΩÃ “,417,75705,0.01
2,2,ΩÃ “,402,75900,0.01
2,2,ΩÃ “,304,75926,0.01
2,2,ΩÃ “,425,75928,0.01
2,2,ΩÃ “,306,75947,0.01
2,2,ΩÃ “,407,80005,0.01
2,2,ΩÃ “,313,80100,0.01
2,2,ΩÃ “,305,80103,0.01
2,2,ΩÃ “,327,80144,0.01
2,2, ≥Ã√,525,80255,3.6
2,2,ΩÃ “,415,80341,0.01
2,2,ΩÃ “,506,80426,0.01
2,2,ΩÃ “,419,80438,0.01
2,2,ΩÃ “,422,80439,0.01
2,2,ΩÃ “,502,80540,0.01
2,2,ΩÃ “,408,80556,0.01
2,2,ΩÃ “,410,80557,0.01
2,2, ≥Ã√,525,80711,1
2,2,ΩÃ “,524,80736,0.01
2,2,Àﬁ…·,330,80908,1.9
2,2,ΩÃ “,311,80912,0.01
2,2, ≥Ã√,617,80955,3
2,2,ΩÃ “,426,80957,0.01
2,2, ≥Ã√,320,81022,3
2,2, ≥Ã√,513,81101,3.5
2,2, ≥Ã√,615,81238,1.8
2,2, ≥Ã√,301,81254,3
2,2, ≥Ã√,315,81344,3
2,2, ≥Ã√,322,81359,6
2,2, ≥Ã√,621,81511,1.8
2,2,ΩÃ “,326,81519,0.01
2,2, ≥Ã√,621,81555,0.5
2,2,ΩªÕ®,309,81615,4
2,2,ΩÃ “,416,81627,0.01
2,2, ≥Ã√,615,81730,0.5
2,2, ≥Ã√,703,81738,3
2,2,ΩÃ “,531,81810,0.01
2,2,ΩÃ “,522,81955,0.01
2,2, ≥Ã√,703,82057,1
2,2,ΩÃ “,427,82236,0.01
2,2,ΩªÕ®,525,82238,4
2,2,ΩÃ “,403,82247,0.01
2,2, ≥Ã√,618,82343,1.8
2,2,ΩÃ “,521,82354,0.01
2,2, ≥Ã√,618,82456,0.5
2,2, ≥Ã√,624,82510,1.8
2,2, ≥Ã√,624,82606,0.5
2,2,ΩÃ “,604,82609,0.01
2,2, ≥Ã√,701,82623,3
2,2, ≥Ã√,628,82847,3
2,2, ≥Ã√,602,82848,3
2,2, ≥Ã√,623,82931,3
2,2, ≥Ã√,602,83059,2.7
2,2, ≥Ã√,701,83207,1
2,2, ≥Ã√,626,83302,1.8
2,2, ≥Ã√,628,83324,1
2,2,ΩÃ “,517,83325,0.01
2,2, ≥Ã√,616,83328,3
2,2, ≥Ã√,626,83356,0.5
2,2, ≥Ã√,705,83455,0.5
2,2,ΩÃ “,510,83539,0.01
2,2, ≥Ã√,701,83726,2.7
2,2, ≥Ã√,620,83801,1.8
2,2, ≥Ã√,620,83824,0.5
2,2, ≥Ã√,610,83831,4
2,2, ≥Ã√,704,83834,3
2,2, ≥Ã√,705,83929,1.8
2,2,ΩÃ “,508,84113,0.01
2,2, ≥Ã√,704,84244,1
2,2, ≥Ã√,625,84318,1.2
2,2, ≥Ã√,627,84728,3
2,2, ≥Ã√,704,85037,2.8
2,2, ≥Ã√,420,85409,0.5
2,2, ≥Ã√,702,85502,0.7
2,2,ΩÃ “,225,85537,0.01
2,2, ≥Ã√,630,85609,3
2,2,ΩÃ “,529,85744,0.01
2,2, ≥Ã√,702,85936,1.8
2,2, ≥Ã√,702,85947,1.6
2,2,Õº Èπ›,703,85956,4
2,2,ΩÃ “,618,90208,0.01
2,2, ≥Ã√,630,90337,1
2,2,ΩÃ “,304,90833,0.01
2,2,ΩÃ “,327,91047,0.01
2,2, ≥Ã√,629,91134,1.8
2,2,ΩÃ “,418,91154,0.01
2,2, ≥Ã√,629,91212,0.5
2,2,ΩÃ “,226,91217,0.01
2,2, ≥Ã√,629,91224,0.2
2,2,ΩÃ “,409,91530,0.01
2,2,ΩÃ “,423,91807,0.01
2,2,≥¨ –,630,92922,12.3
2,2,ΩªÕ®,706,94326,4
2,2, ≥Ã√,622,95114,2.4
2,2,ΩÃ “,523,95341,0.01
2,2,ΩÃ “,419,95409,0.01
2,2,ΩÃ “,407,95421,0.01
2,2,ΩÃ “,425,95817,0.01
2,2,ΩÃ “,502,100200,0.01
2,2,ΩÃ “,515,100337,0.01
2,2,ΩÃ “,510,100349,0.01
2,2,ΩÃ “,424,100543,0.01
2,2,ΩÃ “,603,100710,0.01
2,2,Àﬁ…·,420,100807,0.02
2,2,ΩÃ “,604,100840,0.01
2,2,ΩÃ “,528,100851,0.01
2,2,ΩÃ “,609,100910,0.01
2,2,ΩÃ “,325,100952,0.01
2,2,ΩÃ “,326,101019,0.01
2,2,Õº Èπ›,621,101125,3.5
2,2,Àﬁ…·,512,101136,1.5
2,2,ΩÃ “,428,101330,0.01
2,2,ΩÃ “,607,101440,0.01
2,2,ΩÃ “,522,102821,0.01
2,2,Àﬁ…·,406,103726,0.1
2,2,Àﬁ…·,406,103911,1.4
2,2, ≥Ã√,422,105249,10
2,2, ≥Ã√,624,105633,10.1
2,2, ≥Ã√,524,105845,6.5
2,2, ≥Ã√,522,105852,9.1
2,2, ≥Ã√,526,105859,9.9
2,2, ≥Ã√,512,105926,7
2,2, ≥Ã√,626,105954,10
2,2, ≥Ã√,511,110042,12.5
2,2,ΩÃ “,514,110132,0.01
2,2, ≥Ã√,512,110145,2.5
2,2, ≥Ã√,524,110157,0.4
2,2, ≥Ã√,415,110213,10
2,2, ≥Ã√,511,110216,0.4
2,2, ≥Ã√,511,110229,0.7
2,2, ≥Ã√,503,110237,10
2,2, ≥Ã√,608,110347,10.6
2,2, ≥Ã√,420,110405,6.5
2,2, ≥Ã√,408,110428,10
2,2, ≥Ã√,621,110456,9.9
2,2, ≥Ã√,520,110557,7
2,2, ≥Ã√,420,110621,0.4
2,2, ≥Ã√,412,110629,10
2,2, ≥Ã√,628,110801,10
2,2, ≥Ã√,628,110821,1.5
2,2, ≥Ã√,322,110842,4.5
2,2, ≥Ã√,426,110852,5.5
2,2, ≥Ã√,427,110911,6.5
2,2, ≥Ã√,506,111008,10
2,2, ≥Ã√,318,111013,10
2,2, ≥Ã√,322,111034,1.8
2,2, ≥Ã√,529,111058,10.6
2,2, ≥Ã√,427,111107,0.4
2,2, ≥Ã√,614,111116,10
2,2, ≥Ã√,517,111129,1
2,2, ≥Ã√,517,111135,9
2,2,≥¨ –,531,111137,2.2
2,2, ≥Ã√,517,111206,7
2,2, ≥Ã√,603,111219,10
2,2, ≥Ã√,308,111354,10
2,2, ≥Ã√,605,111355,10.6
2,2, ≥Ã√,515,111523,6.5
2,2, ≥Ã√,602,111652,8.6
2,2, ≥Ã√,515,111714,0.4
2,2, ≥Ã√,325,111739,6.6
2,2,≥¨ –,527,112045,3.5
2,2, ≥Ã√,510,112136,10
2,2, ≥Ã√,525,112316,3
2,2, ≥Ã√,303,112319,10
2,2, ≥Ã√,401,112345,10
2,2, ≥Ã√,525,112357,6
2,2, ≥Ã√,611,112419,4.4
2,2, ≥Ã√,704,112632,10
2,2, ≥Ã√,618,112648,10.1
2,2, ≥Ã√,607,112830,10.6
2,2, ≥Ã√,304,113015,10
2,2, ≥Ã√,308,113159,2.5
2,2, ≥Ã√,419,113450,7.1
2,2,Àﬁ…·,527,113505,1
2,2, ≥Ã√,617,113518,10.1
2,2, ≥Ã√,705,113548,6.6
2,2, ≥Ã√,508,113554,6.5
2,2,Àﬁ…·,311,113557,2
2,2,≥¨ –,329,113737,4.5
2,2, ≥Ã√,508,113750,0.4
2,2, ≥Ã√,627,113844,10.1
2,2, ≥Ã√,701,113859,8.6
2,2, ≥Ã√,625,113905,10.1
2,2, ≥Ã√,512,114014,3.9
2,2, ≥Ã√,303,114033,4.2
2,2, ≥Ã√,615,114057,10.4
2,2, ≥Ã√,614,114203,3.6
2,2, ≥Ã√,526,114215,9
2,2, ≥Ã√,702,114215,4.6
2,2, ≥Ã√,709,114239,10.1
2,2,≥¨ –,315,114315,4.5
2,2, ≥Ã√,603,114415,10.8
2,2, ≥Ã√,611,114434,4.5
2,2, ≥Ã√,503,114604,2.9
2,2, ≥Ã√,630,114703,4.6
2,2, ≥Ã√,630,114742,1.5
2,2, ≥Ã√,523,114854,8.6
2,2, ≥Ã√,703,114958,4.4
2,2, ≥Ã√,517,115011,4.6
2,2, ≥Ã√,517,115024,1.6
2,2, ≥Ã√,407,115051,10
2,2, ≥Ã√,629,115155,6.6
2,2, ≥Ã√,620,115159,10.1
2,2, ≥Ã√,602,115240,3.3
2,2, ≥Ã√,622,115244,10
2,2, ≥Ã√,410,115343,8.1
2,2, ≥Ã√,417,115343,2.3
2,2,≥¨ –,506,115456,5.6
2,2, ≥Ã√,514,115510,8.1
2,2, ≥Ã√,509,115524,7.1
2,2, ≥Ã√,411,115603,8.1
2,2, ≥Ã√,425,115636,8.1
2,2, ≥Ã√,521,115651,8.1
2,2, ≥Ã√,507,115653,8.1
2,2,Àﬁ…·,519,115654,1.1
2,2, ≥Ã√,418,115656,8.1
2,2, ≥Ã√,416,115750,8.1
2,2, ≥Ã√,516,115818,8.1
2,2, ≥Ã√,227,115837,10
2,2, ≥Ã√,423,115856,8.1
2,2, ≥Ã√,428,115859,10
2,2, ≥Ã√,403,115910,10
2,2,Àﬁ…·,608,115912,1.2
2,2, ≥Ã√,319,115948,4.9
2,2, ≥Ã√,502,115954,8.1
2,2, ≥Ã√,321,120041,6.9
2,2, ≥Ã√,615,120050,3.6
2,2, ≥Ã√,402,120126,10
2,2, ≥Ã√,326,120136,8.1
2,2, ≥Ã√,326,120139,8.1
2,2, ≥Ã√,409,120159,8.1
2,2,Àﬁ…·,422,120226,1.2
2,2, ≥Ã√,530,120351,8.6
2,2, ≥Ã√,328,120418,6.6
2,2, ≥Ã√,228,120425,8.4
2,2, ≥Ã√,424,120458,7.1
2,2, ≥Ã√,606,120505,10.1
2,2, ≥Ã√,613,120511,9.9
2,2, ≥Ã√,616,120511,8.6
2,2, ≥Ã√,528,120515,8.1
2,2, ≥Ã√,327,120547,8.1
2,2, ≥Ã√,609,120548,10
2,2,Àﬁ…·,710,120612,0.1
2,2, ≥Ã√,520,120721,3
2,2, ≥Ã√,305,120733,8.4
2,2, ≥Ã√,307,120818,8.4
2,2, ≥Ã√,615,120823,2.9
2,2, ≥Ã√,314,120849,4.6
2,2,Àﬁ…·,303,120929,1.8
2,2, ≥Ã√,623,121014,8.1
2,2, ≥Ã√,312,121024,4.6
2,2, ≥Ã√,306,121151,8.4
2,2, ≥Ã√,226,121224,8.4
2,2, ≥Ã√,430,121442,5
2,2, ≥Ã√,610,121632,4.4
2,2, ≥Ã√,604,121807,7.6
2,2, ≥Ã√,604,121814,1
2,2,≥¨ –,329,122317,11.4
2,2,Àﬁ…·,710,122417,1.4
2,2,Àﬁ…·,315,122428,1.6
2,2, ≥Ã√,623,122912,0.6
2,2, ≥Ã√,502,123323,3.5
2,2, ≥Ã√,702,123404,4
2,2,Àﬁ…·,527,123425,1.2
2,2, ≥Ã√,404,123558,10
2,2, ≥Ã√,404,123723,7
2,2, ≥Ã√,428,123812,2.8
2,2,Àﬁ…·,514,123836,1.2
2,2, ≥Ã√,404,123843,5.5
2,2,Àﬁ…·,306,123901,0.08
2,2,Àﬁ…·,608,124153,1.2
2,2,Àﬁ…·,527,124507,1.2
2,2,ΩªÕ®,324,125445,4
2,2,≥¨ –,612,125611,11
2,2,ΩªÕ®,310,130453,1
2,2,Œƒ”°,710,131403,1.8
2,2,ΩÃ “,518,131453,0.01
2,2,≥¨ –,601,131654,76.2
2,2,≥¨ –,710,131755,6.6
2,2,Àﬁ…·,620,131841,1.4
2,2,Àﬁ…·,708,132316,1.2
2,2,Àﬁ…·,712,132912,1.5
2,2,Àﬁ…·,708,133229,1.2
2,2,≥¨ –,404,133421,42.5
2,2,≥¨ –,404,133430,100
2,2,≥¨ –,430,134441,30
2,2,≥¨ –,430,134445,30
2,2,≥¨ –,430,134449,17.2
2,2,Àﬁ…·,324,135137,1.2
2,2,Õº Èπ›,704,135316,6.7
2,2,Àﬁ…·,707,135805,1.2
2,2,Àﬁ…·,226,140605,0.02
2,2,Àﬁ…·,505,140612,1.6
2,2,Àﬁ…·,519,141034,1.2
2,2,≥¨ –,619,141728,30
2,2,≥¨ –,619,141731,3.3
2,2,ΩÃ “,227,141908,0.01
2,2, ≥Ã√,418,142113,4.5
2,2, ≥Ã√,426,142123,4.5
2,2,ΩÃ “,328,142229,0.01
2,2, ≥Ã√,424,142246,4.5
2,2,ΩÃ “,313,142253,0.01
2,2, ≥Ã√,417,142300,4.5
2,2,ΩÃ “,620,142348,0.01
2,2, ≥Ã√,617,142351,2.9
2,2,Àﬁ…·,519,142429,1.2
2,2,ΩÃ “,409,142451,0.01
2,2,ΩÃ “,423,142631,0.01
2,2,ΩÃ “,503,142738,0.01
2,2,ΩÃ “,425,142756,0.01
2,2,ΩÃ “,408,142801,0.01
2,2,Õº Èπ›,616,142811,2.8
2,2,Õº Èπ›,614,142842,2.8
2,2,ΩÃ “,410,142936,0.01
2,2,Õº Èπ›,621,144300,2.8
2,2,Àﬁ…·,531,144357,1.3
2,2,Õº Èπ›,625,145258,2.8
2,2,Õº Èπ›,623,150037,2.5
2,2,Àﬁ…·,624,150229,1.2
2,2,ΩÃ “,518,150459,0.01
2,2,ΩÃ “,325,150749,0.01
2,2,ΩÃ “,329,150829,0.02
2,2, ≥Ã√,627,150845,5
2,2,ΩÃ “,422,150911,0.01
2,2,ΩÃ “,225,150921,0.01
2,2,ΩÃ “,327,150931,0.02
2,2,ΩÃ “,304,151026,0.01
2,2,ΩªÕ®,310,151446,1
2,2,ΩÃ “,605,151528,0.01
2,2,ΩªÕ®,309,151848,4
2,2,Õº Èπ›,702,152025,2.8
2,2, ≥Ã√,628,152126,3.5
2,2,Õº Èπ›,628,152343,4
2,2,ΩÃ “,626,152602,0.01
2,2,ΩÃ “,401,153811,0.01
2,2,Õº Èπ›,624,153852,4
2,2, ≥Ã√,629,154101,3
2,2,Õº Èπ›,629,155110,4.7
2,2,Õº Èπ›,629,155116,2.8
2,2,ΩÃ “,308,160119,0.01
2,2,ΩÃ “,428,160123,0.01
2,2, ≥Ã√,603,160206,2.2
2,2,ΩÃ “,401,160325,0.01
2,2,ΩÃ “,319,160327,0.02
2,2,ΩÃ “,305,160402,0.02
2,2,ΩÃ “,417,160416,0.01
2,2,ΩÃ “,507,160635,0.01
2,2, ≥Ã√,523,160800,4.5
2,2, ≥Ã√,415,160817,4.5
2,2,ΩÃ “,508,160830,0.01
2,2, ≥Ã√,608,160919,4.5
2,2, ≥Ã√,610,160921,6.3
2,2,ΩÃ “,409,160929,0.01
2,2,ΩÃ “,327,160949,0.01
2,2, ≥Ã√,503,161041,4.5
2,2, ≥Ã√,521,161109,4.9
2,2, ≥Ã√,606,161137,4.5
2,2, ≥Ã√,530,161141,4
2,2,ΩÃ “,427,161202,0.01
2,2,ΩÃ “,425,161231,0.01
2,2,ΩÃ “,427,161324,0.02
2,2,ΩÃ “,408,161329,0.01
2,2,ΩÃ “,422,161329,0.01
2,2,ΩÃ “,424,161349,0.01
2,2, ≥Ã√,329,161355,4.5
2,2,Õº Èπ›,622,161526,7.4
2,2,ΩÃ “,520,161611,0.01
2,2,Õº Èπ›,626,161745,6.2
2,2,ΩÃ “,403,161827,0.01
2,2,ΩÃ “,529,162748,0.01
2,2,Àﬁ…·,228,162847,0.02
2,2,ΩÃ “,514,163047,0.01
2,2,ΩªÕ®,322,163507,4
2,2,Àﬁ…·,523,163528,1.5
2,2, ≥Ã√,709,163724,7.5
2,2,≥¨ –,705,163845,5.7
2,2,ΩªÕ®,706,163849,4
2,2, ≥Ã√,315,164459,1.8
2,2, ≥Ã√,315,164522,1.53
2,2,ΩÃ “,619,164550,0.01
2,2,Àﬁ…·,411,164858,1.3
2,2, ≥Ã√,419,165116,4.9
2,2,ΩÃ “,513,170200,0.01
2,2,ΩÃ “,506,170317,0.01
2,2,ΩÃ “,522,170408,0.01
2,2,ΩÃ “,402,170519,0.01
2,2,Àﬁ…·,606,171717,1.7
2,2,Àﬁ…·,516,172134,1.5
2,2,Àﬁ…·,421,172426,0.1
2,2,Àﬁ…·,421,172440,0.1
2,2,Àﬁ…·,421,172555,1.5
2,2,ΩªÕ®,512,172619,1
2,2, ≥Ã√,518,173355,7
2,2,Õº Èπ›,614,173628,3.4
2,2, ≥Ã√,518,173854,2.5
2,2,Õº Èπ›,617,174200,3.4
2,2, ≥Ã√,403,175415,2.6
2,2, ≥Ã√,313,175550,1.8
2,2, ≥Ã√,529,175653,5.8
2,2,ΩÃ “,506,175722,0.01
2,2, ≥Ã√,515,175726,10
2,2, ≥Ã√,327,175752,1.8
2,2,ΩÃ “,326,175810,0.01
2,2, ≥Ã√,605,175923,1.5
2,2, ≥Ã√,525,180003,6
2,2,ΩÃ “,416,180055,0.01
2,2,ΩÃ “,527,180110,0.01
2,2, ≥Ã√,522,180119,2.5
2,2,ΩÃ “,408,180240,0.02
2,2,Àﬁ…·,414,180256,1.6
2,2, ≥Ã√,325,180421,4.3
2,2, ≥Ã√,520,180445,1.8
2,2, ≥Ã√,520,180601,2.53
2,2, ≥Ã√,227,180644,4.6
2,2, ≥Ã√,305,180647,4.6
2,2, ≥Ã√,306,180648,4.6
2,2, ≥Ã√,304,180714,4.6
2,2, ≥Ã√,402,180812,4.5
2,2, ≥Ã√,226,180841,6.6
2,2,≥¨ –,428,180926,9
2,2,ΩÃ “,603,180928,0.01
2,2, ≥Ã√,415,180940,1.8
2,2,≥¨ –,507,180952,6
2,2, ≥Ã√,225,181011,4.6
2,2,≥¨ –,425,181030,6
2,2,≥¨ –,427,181047,6
2,2,≥¨ –,423,181053,6
2,2, ≥Ã√,408,181205,1.03
2,2, ≥Ã√,408,181340,0.8
2,2, ≥Ã√,401,181416,3
2,2, ≥Ã√,408,181419,2.53
2,2,ΩÃ “,608,181420,0.02
2,2, ≥Ã√,402,181441,1.8
2,2,≥¨ –,424,181547,6
2,2, ≥Ã√,416,181813,1.8
2,2,Àﬁ…·,418,181856,0.2
2,2, ≥Ã√,311,181927,1.8
2,2, ≥Ã√,711,182000,10
2,2,Àﬁ…·,529,182032,1.4
2,2, ≥Ã√,711,182226,4
2,2,Àﬁ…·,418,182300,1.3
2,2,ΩÃ “,304,182302,0.01
2,2,Àﬁ…·,418,182514,0.1
2,2,ΩÃ “,318,182740,0.01
2,2, ≥Ã√,228,182906,12.6
2,2,Àﬁ…·,331,182944,1.2
2,2,Õº Èπ›,615,183511,10.9
2,2,ΩÃ “,226,183747,0.01
2,2,Àﬁ…·,521,184155,1.3
2,2,ΩÃ “,528,184203,0.01
2,2, ≥Ã√,519,184732,4
2,2,ΩÃ “,519,184957,0.01
2,2, ≥Ã√,414,185131,1.8
2,2, ≥Ã√,414,185132,4.5
2,2,ΩÃ “,425,185628,0.01
2,2,ΩÃ “,228,185907,0.01
2,2,Àﬁ…·,501,190713,1.3
2,2,Àﬁ…·,317,190929,0.7
2,2,Àﬁ…·,525,190945,1
2,2,Àﬁ…·,704,191015,1.3
2,2,ΩÃ “,331,193049,0.01
2,2,ΩÃ “,325,193337,0.01
2,2,≥¨ –,330,193529,6.6
2,2,Àﬁ…·,321,194958,1.1
2,2,ΩÃ “,513,201238,0.02
2,2,≥¨ –,712,201856,13.5
2,2,Àﬁ…·,507,202529,1.8
2,2,Àﬁ…·,628,205630,0.9
2,2,ΩÃ “,228,205821,0.01
2,2,Àﬁ…·,612,210117,1.3
2,2,ΩÃ “,225,210206,0.01
2,2, ≥Ã√,509,210600,4.8
2,2,Àﬁ…·,425,210734,1.4
2,2,Àﬁ…·,509,210759,1.6
2,2,ΩÃ “,427,210809,0.01
2,2, ≥Ã√,328,210831,4.8
2,2, ≥Ã√,531,210928,5.3
2,2, ≥Ã√,409,211041,1.8
2,2, ≥Ã√,523,211052,5
2,2,≥¨ –,524,211127,28.3
2,2, ≥Ã√,326,211540,1.8
2,2,Àﬁ…·,602,211740,1.1
2,2,Àﬁ…·,618,212029,1.2
2,2, ≥Ã√,423,212105,3.5
2,2,Àﬁ…·,227,212616,1.5
2,2,Àﬁ…·,423,212715,0.1
2,2, ≥Ã√,521,212752,2
2,2,Àﬁ…·,326,212841,1.3
2,2,Àﬁ…·,313,212910,0.1
2,2,Àﬁ…·,423,212925,0.2
2,2,Àﬁ…·,702,213517,0.9
2,2, ≥Ã√,331,213530,4.5
2,2, ≥Ã√,624,213716,3.5
2,2,Àﬁ…·,630,214102,0.9
2,2,Àﬁ…·,624,214431,1
2,2,Àﬁ…·,427,214600,1.2
2,2,Àﬁ…·,423,214656,1.2
2,2, ≥Ã√,320,214819,18
2,2,Àﬁ…·,410,214831,0.08
2,2,Àﬁ…·,602,214841,1.2
2,2,Àﬁ…·,416,214950,1.4
2,2,Àﬁ…·,614,215128,1.3
2,2,Àﬁ…·,610,215158,1.4
2,2,Àﬁ…·,313,215303,1.7
2,2,Àﬁ…·,616,215304,1.5
2,2,Àﬁ…·,622,215538,1.1
2,2,Àﬁ…·,626,215817,1
2,2,Àﬁ…·,604,215856,1.1
2,2, ≥Ã√,528,220009,4
2,2, ≥Ã√,608,220015,1.8
2,2,Àﬁ…·,630,220023,1.2
